,months_since_lead_gen,lead_gen_channel,Gender,Age,City,airline_loyalty_tier,no_of_family_members,is_6M_enquiry,is_3M_active,Status,Converted_y_N
4894,4.0,1.0,1.0,2.503869564022474,9.0,3.0,1.0,0.0,0.0,3.0,0
2020,4.0,1.0,0.0,2.389737358340596,1.0,2.0,1.0,0.0,0.0,3.0,0
7954,3.4916204076769146,0.0,1.0,2.556151426514509,8.0,2.4916204076769146,3.0,0.5083795923230854,1.0,0.4916204076769146,1
5460,4.0,1.0,1.0,2.4318593876580854,4.0,4.0,1.0,0.0,1.0,1.0,0
6078,3.0,0.0,1.0,2.554431860990937,9.0,2.0,2.0,1.0,1.0,0.0,0
4666,5.0,1.0,0.0,2.404313823748339,10.0,2.0,2.0,1.0,1.0,0.0,0
3474,4.0,1.0,0.0,2.307063035651694,1.0,0.0,2.0,1.0,1.0,0.0,0
6115,6.0,0.0,1.0,2.481426676229533,4.0,1.0,1.0,0.0,1.0,1.0,0
9774,5.0,0.0,0.4928044482630568,2.5145754277576122,4.0,3.507195551736943,3.0,0.0,1.0,1.0,1
4699,4.0,1.0,0.0,2.5350746984524526,8.0,4.0,1.0,0.0,1.0,1.0,0
8852,4.0,0.0,0.6542477793562614,2.489107135377131,1.0,2.0,1.0,1.0,0.0,2.0,1
8742,5.963257178950329,0.9632571789503293,1.0,2.5633779241361228,9.0,0.0,2.9632571789503293,0.03674282104967075,1.0,0.9632571789503293,1
5303,4.0,2.0,1.0,2.4574871831877636,4.0,2.0,2.0,1.0,1.0,0.0,0
4848,4.0,0.0,1.0,2.753739620868796,4.0,0.0,1.0,0.0,1.0,1.0,0
4851,5.0,0.0,0.0,2.554431860990937,3.0,2.0,2.0,1.0,0.0,2.0,0
999,3.0,1.0,1.0,2.374572871755165,0.0,2.0,2.0,0.0,0.0,3.0,0
11066,2.797471750497279,2.0,0.0,2.6033862456565218,6.0,3.5949435009945576,2.797471750497279,0.0,0.0,3.0,1
10790,4.260024160381385,0.0,1.0,2.513793313531281,4.0,0.0,1.0,0.0,0.0,3.0,1
9302,3.0,0.845066789002148,0.0,2.6707559291602365,4.0,2.0,1.0,0.0,1.0,1.0,1
10810,3.0,1.0,1.0,2.5128445999655225,3.3320195588880233,2.0,1.0,0.0,1.0,1.0,1
11078,2.2001884763160233,0.0,0.2001884763160232,2.684112758077746,6.0,2.0,1.0,1.0,0.0,2.0,1
3029,5.0,1.0,0.0,2.6146887965165875,1.0,2.0,1.0,1.0,0.0,2.0,1
9348,3.0,0.0,1.0,2.594709853035368,3.0,1.9396993731327044,3.0,1.0,0.0,2.0,1
7492,5.413696454952592,0.4136964549525919,0.0,2.4142312685803224,0.0,4.0,1.0,0.0,1.0,1.0,1
3257,5.0,0.0,0.0,2.572762252517431,9.0,0.0,1.0,1.0,1.0,0.0,0
505,4.0,0.0,0.0,2.514581307060663,0.0,3.0,3.0,1.0,1.0,0.0,1
5379,5.0,0.0,1.0,2.469655202750048,1.0,2.0,2.0,1.0,0.0,2.0,0
3825,5.0,0.0,0.0,2.3587758197041415,3.0,0.0,1.0,1.0,0.0,2.0,0
3573,3.0,2.0,1.0,2.469655202750048,0.0,2.0,3.0,1.0,1.0,0.0,0
276,2.0,2.0,1.0,2.5350746984524526,4.0,2.0,2.0,1.0,1.0,0.0,0
8535,5.0,0.0,0.0,2.542078454244097,7.0,0.0,1.0,0.7136936368115854,1.0,0.2863063631884146,1
2734,3.0,1.0,1.0,2.503869564022474,4.0,0.0,1.0,1.0,1.0,0.0,0
2070,4.0,2.0,1.0,2.342296594692339,7.0,2.0,2.0,0.0,1.0,1.0,0
11074,5.29512193972542,0.29512193972542033,0.0,2.492824463854442,0.0,4.0,1.0,0.0,1.0,1.0,1
8913,5.0,2.0,0.4281112412510186,2.440961533529572,7.0,2.0,1.5718887587489814,1.0,1.0,0.0,1
10138,5.0,0.0,0.738101624319231,2.450775305166262,9.261898375680769,4.0,1.0,1.0,1.0,0.0,1
8911,6.0,1.0,1.0,2.5751250887636568,8.0,1.73482392473352,1.0,0.0,0.0,3.0,1
8908,4.094834429754746,0.905165570245254,0.0,2.4802688193957305,2.0,2.0,3.0,1.0,0.0,2.0,1
5669,4.0,2.0,1.0,2.492824463854442,8.0,2.0,2.0,0.0,1.0,1.0,0
2697,4.0,1.0,0.0,2.481426676229533,9.0,4.0,1.0,1.0,1.0,0.0,1
1773,2.0,0.0,1.0,2.444897673102868,5.0,4.0,1.0,1.0,1.0,0.0,1
7696,4.0,1.0,0.0,2.5473342606601483,2.0,2.0,1.671805158263467,1.0,1.0,0.0,1
730,5.0,1.0,1.0,2.6146887965165875,5.0,2.0,2.0,1.0,1.0,0.0,0
7530,4.0,0.0,0.6935074334109318,2.462067203946079,6.0,3.693507433410932,2.306492566589068,1.0,1.0,0.0,1
279,3.0,0.0,1.0,2.288176324422878,8.0,4.0,1.0,0.0,0.0,3.0,0
2542,4.0,1.0,0.0,2.389737358340596,9.0,3.0,1.0,1.0,0.0,2.0,0
6928,4.0,1.0,0.0,2.514581307060663,2.0,2.0,1.0,1.0,1.0,0.0,1
5388,4.0,1.0,0.0,2.524977524647276,10.0,3.0,1.0,0.0,0.0,3.0,0
4061,2.0,1.0,0.0,2.4183424053220275,10.0,2.0,2.0,0.0,1.0,1.0,0
7508,4.0,2.0,0.0,2.4775318004037277,9.0,2.0,1.2583484874800042,1.0,1.0,0.0,1
1859,3.0,2.0,0.0,2.3587758197041415,8.0,2.0,2.0,0.0,1.0,1.0,0
1281,4.0,0.0,0.0,2.307063035651694,9.0,2.0,1.0,1.0,0.0,2.0,0
8754,3.200841560894813,1.0,0.0,2.5013100669192787,6.0,2.0,1.0,1.0,0.0,2.0,1
6108,3.0,1.0,0.0,2.492824463854442,0.0,4.0,1.0,0.0,1.0,1.0,0
10430,5.719666143138367,0.28033385686163326,0.0,2.512348692626221,6.0,0.0,1.0,0.0,0.0,3.0,1
8732,4.903112967272073,1.0,0.0,2.4695094449976107,10.0,4.0,1.0968870327279268,1.0,1.0,0.0,1
2385,5.0,0.0,0.0,2.503869564022474,3.0,0.0,1.0,0.0,1.0,1.0,0
10604,4.0,0.0,0.0,2.556623468449147,5.319900625697324,2.0,2.0,0.0,0.0,3.0,1
8666,3.4898064607201684,0.0,0.5101935392798314,2.5466993237154005,7.510193539279832,4.0,1.0,0.0,0.0,3.0,1
5411,4.0,0.0,1.0,2.404313823748339,5.0,2.0,1.0,1.0,0.0,2.0,0
7711,5.0,2.0,0.0,2.5347324627822663,3.0,2.0,1.0,0.20414342761346538,0.0,2.7958565723865347,1
3354,3.0,2.0,0.0,2.524977524647276,9.0,2.0,2.0,0.0,1.0,1.0,1
8604,4.0,0.0,0.0,2.4521968936208607,8.0,0.5657553030670285,3.0,0.4342446969329715,1.0,0.5657553030670285,1
3164,4.0,2.0,0.0,2.65891420651245,5.0,2.0,1.0,0.0,1.0,1.0,0
10203,2.0,1.454667174414326,0.0,2.5938989462902806,1.545332825585674,2.0,1.545332825585674,0.0,0.0,3.0,1
7839,3.376395036953259,2.0,0.0,2.582911809102369,6.0,2.376395036953259,1.0,0.0,0.0,3.0,1
3832,5.0,1.0,1.0,2.503869564022474,10.0,4.0,1.0,1.0,0.0,2.0,0
1388,3.0,1.0,1.0,2.4183424053220275,10.0,2.0,2.0,1.0,0.0,2.0,0
3105,4.0,2.0,1.0,2.404313823748339,10.0,0.0,1.0,1.0,1.0,0.0,0
4081,5.0,1.0,0.0,2.481426676229533,6.0,2.0,2.0,0.0,1.0,1.0,0
638,3.0,2.0,1.0,2.6067097709889424,7.0,2.0,1.0,1.0,1.0,0.0,0
10478,5.0,0.586783901026534,1.0,2.5908322011713407,5.0,1.5867839010265339,1.0,1.0,0.0,2.0,1
5599,5.0,2.0,0.0,2.307063035651694,5.0,3.0,2.0,1.0,0.0,2.0,0
7570,2.167251512248832,1.1672515122488318,1.0,2.6067097709889424,0.16725151224883184,0.0,1.0,0.0,0.0,3.0,1
8953,3.0374923889171983,2.0,0.0,2.594767191127152,3.0,2.0,3.0,0.0,1.0,1.0,1
7550,1.556055111099226,0.443944888900774,1.0,2.5612621376690377,2.556055111099226,1.443944888900774,1.0,1.0,1.0,0.0,1
4781,3.0,2.0,0.0,2.6448209702670016,5.0,2.0,1.0,1.0,1.0,0.0,0
5793,5.0,0.0,0.0,2.389737358340596,3.0,2.0,2.0,0.0,1.0,1.0,0
1958,5.0,2.0,0.0,2.6789736147665053,5.0,4.0,2.0,0.0,1.0,1.0,1
6912,5.0,0.0,1.0,2.672424040037831,0.0,1.0,1.0,0.0,1.0,1.0,1
1411,4.0,2.0,1.0,2.4318593876580854,3.0,3.0,1.0,1.0,0.0,2.0,0
2316,3.0,1.0,0.0,2.389737358340596,5.0,1.0,1.0,0.0,1.0,1.0,0
2123,6.0,0.0,1.0,2.65891420651245,3.0,0.0,2.0,1.0,1.0,0.0,0
70,4.0,0.0,1.0,2.5985366483993895,10.0,2.0,1.0,1.0,1.0,0.0,0
8848,4.781722244158148,1.7817222441581482,1.0,2.5427460456700617,7.218277755841852,3.0,1.0,0.0,1.0,1.0,1
10757,3.0,1.0,0.0,2.556129064119203,5.182744417394256,2.0,1.0,0.0,1.0,1.0,1
9255,5.811393061217797,1.0,1.0,2.4344734209072585,2.0,2.0,1.0,0.0,1.0,1.0,1
168,6.0,0.0,0.0,2.5350746984524526,8.0,2.0,2.0,0.0,1.0,1.0,0
2594,3.0,2.0,1.0,2.389737358340596,4.0,0.0,1.0,1.0,1.0,0.0,1
6951,3.0,2.0,1.0,2.6375409724130505,8.0,2.0,2.0,1.0,1.0,0.0,0
10240,6.0,2.0,0.5518471065773367,2.497774357452889,9.0,2.5518471065773367,1.5518471065773367,1.0,0.0,2.0,1
6548,4.0,1.0,0.0,2.5448880909648666,0.0,2.0,1.0,1.0,0.0,2.0,1
5085,4.0,1.0,1.0,2.342296594692339,8.0,2.0,2.0,1.0,1.0,0.0,0
9675,4.78230946754578,0.21769053245422032,0.0,2.492824463854442,2.2176905324542204,2.0,2.0,0.0,1.0,1.0,1
3050,4.0,2.0,1.0,2.288176324422878,9.0,2.0,2.0,1.0,1.0,0.0,0
7129,4.151102444975587,1.8488975550244129,0.1511024449755871,2.427874592895654,1.0,0.0,1.8488975550244129,1.0,0.0,2.0,1
1081,5.0,2.0,0.0,2.503869564022474,5.0,2.0,2.0,0.0,1.0,1.0,0
4714,3.0,0.0,1.0,2.444897673102868,4.0,0.0,1.0,1.0,1.0,0.0,1
2147,5.0,1.0,1.0,2.492824463854442,6.0,0.0,1.0,0.0,0.0,3.0,0
9837,4.224412276478168,1.0,0.0,2.6611516794535164,6.0,4.0,1.0,0.0,1.0,1.0,1
10928,5.0,0.0,0.0,2.3010798006532016,4.481671041166246,0.0,1.0,0.0,1.0,1.0,1
2751,4.0,2.0,1.0,2.554431860990937,4.0,3.0,1.0,0.0,1.0,1.0,1
4873,4.0,1.0,0.0,2.6789736147665053,6.0,2.0,1.0,0.0,1.0,1.0,1
6434,5.0,2.0,1.0,2.389737358340596,5.0,4.0,1.0,0.0,0.0,3.0,0
4096,3.0,1.0,0.0,2.4183424053220275,0.0,2.0,2.0,0.0,0.0,3.0,0
9583,2.8373937427419635,2.0,1.0,2.5412029305641686,8.0,2.0,1.0,0.0,1.0,1.0,1
3234,3.0,2.0,1.0,2.389737358340596,9.0,2.0,2.0,0.0,1.0,1.0,0
8553,3.281548778547268,1.718451221452732,0.0,2.571163742188913,10.0,2.281548778547268,3.281548778547268,1.0,0.0,2.0,1
2007,5.0,1.0,1.0,2.202163620820217,8.0,2.0,2.0,0.0,1.0,1.0,0
313,4.0,2.0,1.0,2.524977524647276,3.0,2.0,1.0,0.0,1.0,1.0,0
1485,4.0,1.0,0.0,2.492824463854442,5.0,2.0,2.0,1.0,0.0,2.0,0
3907,3.0,2.0,0.0,2.342296594692339,6.0,2.0,2.0,1.0,1.0,0.0,0
2684,5.0,0.0,0.0,2.404313823748339,6.0,0.0,2.0,0.0,1.0,1.0,1
110,3.0,1.0,1.0,2.5350746984524526,9.0,2.0,2.0,0.0,0.0,3.0,0
7891,5.3981334575557085,1.0,1.0,2.5165737393017737,9.0,2.0,1.0,0.0,1.0,1.0,1
2389,4.0,1.0,1.0,2.481426676229533,6.0,2.0,2.0,1.0,0.0,2.0,0
7943,5.37664059553874,1.0,1.0,2.552930496633593,6.0,2.0,1.3766405955387406,0.0,1.0,1.0,1
8258,3.3820100976033287,2.0,0.6179899023966714,2.4722815481560727,9.0,2.0,1.0,1.0,1.0,0.0,1
6136,3.0,2.0,1.0,2.288176324422878,9.0,3.0,1.0,1.0,0.0,2.0,0
9015,5.0,0.843306527780286,0.0,2.467748553514796,8.843306527780285,2.0,1.0,1.0,1.0,0.0,1
1722,4.0,1.0,0.0,2.5985366483993895,8.0,4.0,1.0,1.0,0.0,2.0,0
6247,4.0,0.0,1.0,2.389737358340596,5.0,2.0,2.0,0.0,1.0,1.0,0
1680,3.0,1.0,0.0,2.342296594692339,4.0,2.0,3.0,0.0,1.0,1.0,1
6026,4.0,2.0,1.0,2.665739288314852,5.0,1.0,1.0,1.0,1.0,0.0,0
1653,5.0,1.0,1.0,2.4574871831877636,1.0,2.0,1.0,1.0,0.0,2.0,0
236,4.0,1.0,1.0,2.4318593876580854,3.0,0.0,1.0,0.0,1.0,1.0,0
1862,5.0,1.0,0.0,2.4318593876580854,8.0,0.0,2.0,0.0,1.0,1.0,0
9651,3.0,0.0,1.0,2.546701707013071,3.0,2.0,1.0,0.0,1.0,1.0,1
2868,4.0,1.0,0.0,2.514581307060663,5.0,2.0,1.0,1.0,1.0,0.0,0
1742,5.0,0.0,1.0,2.5985366483993895,1.0,0.0,1.0,1.0,1.0,0.0,1
11132,4.099230534337502,2.0,1.0,2.4877239863235343,1.0,2.0,2.900769465662498,0.0,1.0,1.0,1
7597,4.0,0.06032024468551089,0.0,2.4625774657723216,5.939679755314489,3.0,3.0,1.0,1.0,0.0,1
3464,3.0,0.0,1.0,2.554431860990937,9.0,0.0,1.0,1.0,1.0,0.0,0
2658,5.0,2.0,0.0,2.481426676229533,5.0,2.0,2.0,1.0,1.0,0.0,0
204,5.0,2.0,1.0,2.374572871755165,3.0,4.0,1.0,1.0,0.0,2.0,0
5908,3.0,1.0,1.0,2.5448880909648666,3.0,1.0,1.0,0.0,1.0,1.0,1
6226,4.0,1.0,1.0,2.4574871831877636,10.0,3.0,2.0,1.0,0.0,2.0,0
5304,4.0,2.0,0.0,2.503869564022474,3.0,4.0,1.0,0.0,1.0,1.0,0
2722,5.0,2.0,1.0,2.288176324422878,5.0,2.0,2.0,1.0,1.0,0.0,0
9603,3.0,0.0,1.0,2.441861320824574,0.0,0.0,2.0,0.0,1.0,1.0,1
3130,3.0,0.0,0.0,2.404313823748339,8.0,4.0,1.0,1.0,1.0,0.0,0
4754,4.0,1.0,1.0,2.4574871831877636,9.0,1.0,1.0,1.0,0.0,2.0,0
722,3.0,0.0,1.0,2.492824463854442,7.0,4.0,1.0,1.0,0.0,2.0,1
6281,3.0,1.0,1.0,2.4318593876580854,6.0,2.0,2.0,1.0,0.0,2.0,0
7995,2.1134785298767005,1.1134785298767007,0.8865214701232993,2.2616949779825806,4.0,2.0,2.1134785298767005,0.0,0.0,3.0,1
509,3.0,2.0,0.0,2.3250797444737543,5.0,2.0,2.0,0.0,1.0,1.0,0
4089,3.0,1.0,1.0,2.2683401851981295,10.0,4.0,1.0,0.0,1.0,1.0,0
8472,4.398495275741695,2.0,1.0,2.5213343289359473,8.0,2.0,1.6015047242583047,1.0,1.0,0.0,1
1293,3.0,1.0,1.0,2.2683401851981295,8.0,1.0,1.0,1.0,1.0,0.0,0
6666,3.0,2.0,0.0,2.5985366483993895,9.0,2.0,1.0,1.0,1.0,0.0,0
1548,4.0,0.0,0.0,2.554431860990937,1.0,1.0,1.0,1.0,0.0,2.0,1
681,3.0,2.0,1.0,2.469655202750048,1.0,2.0,2.0,0.0,0.0,3.0,0
7519,3.0,1.0,0.0,2.6412104897701973,1.0,2.0,1.519518859062421,0.0,1.0,1.0,1
9039,5.0,0.0,1.0,2.647572144629797,9.89144518314515,0.0,1.1085548168548507,1.0,1.0,0.0,1
6993,3.0,2.0,0.0,2.554431860990937,1.0,2.0,1.0,0.0,0.0,3.0,1
8480,4.0,0.0,0.0,2.5469285289853927,5.0732017720668745,2.0,1.9267982279331255,0.0,0.0,3.0,1
7454,4.0,2.0,1.0,2.4620599877530394,5.615328277231737,2.0,1.0,1.0,0.0,2.0,1
777,5.0,1.0,1.0,2.685392895784163,6.0,4.0,2.0,1.0,0.0,2.0,0
6917,2.0,1.0,1.0,2.503869564022474,10.0,3.0,1.0,1.0,0.0,2.0,1
453,3.0,1.0,0.0,2.481426676229533,5.0,2.0,2.0,0.0,1.0,1.0,0
9298,4.0,0.0,0.0,2.4349432000654803,9.0,2.0,1.0,0.0,0.0,3.0,1
5500,3.0,1.0,0.0,2.492824463854442,10.0,2.0,1.0,0.0,1.0,1.0,1
3667,4.0,1.0,0.0,2.481426676229533,8.0,2.0,2.0,0.0,1.0,1.0,0
2040,4.0,0.0,1.0,2.404313823748339,10.0,3.0,1.0,1.0,0.0,2.0,0
2352,3.0,0.0,1.0,2.6146887965165875,4.0,0.0,3.0,0.0,0.0,3.0,1
4571,4.0,2.0,0.0,2.307063035651694,8.0,1.0,3.0,1.0,0.0,2.0,1
4354,4.0,2.0,1.0,2.342296594692339,6.0,4.0,2.0,1.0,1.0,0.0,0
352,2.0,1.0,1.0,2.404313823748339,8.0,2.0,2.0,0.0,1.0,1.0,0
6372,3.0,1.0,0.0,2.342296594692339,9.0,2.0,1.0,1.0,1.0,0.0,0
2979,5.0,1.0,1.0,2.444897673102868,3.0,2.0,2.0,1.0,1.0,0.0,0
4071,4.0,1.0,1.0,2.481426676229533,10.0,2.0,2.0,0.0,1.0,1.0,0
7349,6.0,0.3789092020967878,1.0,2.423564578255925,8.378909202096787,2.621090797903212,1.0,0.0,1.0,1.0,1
407,3.0,1.0,1.0,2.2683401851981295,6.0,2.0,2.0,1.0,1.0,0.0,0
10598,2.4470876491391778,0.0,1.0,2.6163578293030265,8.0,0.0,2.0,0.0,1.0,1.0,1
1380,4.0,0.0,0.0,2.6375409724130505,8.0,0.0,4.0,0.0,0.0,3.0,1
11007,5.62110335040922,0.0,1.0,2.539656602724831,9.0,1.2422067008184394,3.0,1.0,0.0,2.0,1
993,5.0,1.0,0.0,2.404313823748339,5.0,2.0,2.0,0.0,1.0,1.0,0
8527,5.0,0.26202448557418023,0.0,2.5547106812547176,6.0,2.0,1.0,0.0,0.0,3.0,1
8565,4.69006188666861,1.0,0.0,2.499567738789825,6.0,4.0,1.0,0.0,1.0,1.0,1
8282,3.74623663487695,1.0,1.0,2.5172194862199935,1.0,4.0,1.0,0.0,1.0,1.0,1
6424,1.0,0.0,0.0,2.4318593876580854,4.0,2.0,1.0,1.0,1.0,0.0,1
4305,5.0,2.0,0.0,2.4574871831877636,1.0,2.0,2.0,1.0,1.0,0.0,0
2302,5.0,1.0,1.0,2.514581307060663,4.0,2.0,1.0,1.0,1.0,0.0,0
3045,5.0,2.0,1.0,2.4574871831877636,4.0,2.0,2.0,0.0,1.0,1.0,0
10342,3.870190092014963,1.0,0.12980990798503722,2.5697484148959684,0.8701900920149628,2.0,4.0,0.12980990798503722,1.0,0.8701900920149628,1
6629,4.0,2.0,0.0,2.5448880909648666,7.0,1.0,1.0,1.0,1.0,0.0,0
10479,3.0,0.0,1.0,2.64091284610629,6.0,0.0,1.0,0.5049108111129434,1.0,0.49508918888705655,1
9043,3.21814221189253,0.0,1.0,2.6290324828993374,5.21814221189253,0.0,2.78185778810747,0.0,1.0,1.0,1
2996,4.0,1.0,0.0,2.342296594692339,10.0,2.0,2.0,0.0,1.0,1.0,0
7766,3.0,1.1145673525393245,0.0,2.4985409112945387,4.885432647460675,0.0,1.0,0.0,0.0,3.0,1
5586,5.0,1.0,0.0,2.715689097851082,6.0,4.0,1.0,1.0,0.0,2.0,0
7371,4.0,1.0,0.35494590656843317,2.5062526280033284,2.354945906568433,2.0,2.645054093431567,1.0,0.0,2.0,1
8332,4.0,0.6881797012148441,0.0,2.525344304110866,3.3118202987851557,4.0,1.0,1.0,1.0,0.0,1
8824,5.0,2.0,1.0,2.5675663638386106,7.0,2.0,1.1378674951911711,1.0,1.0,0.0,1
5157,5.0,1.0,0.0,2.6146887965165875,5.0,3.0,1.0,1.0,1.0,0.0,0
11003,4.188674683487811,1.0,0.0,2.436500249646779,6.0,2.0,2.8113253165121894,1.0,0.0,2.0,1
5011,4.0,2.0,0.0,2.4574871831877636,2.0,2.0,1.0,1.0,1.0,0.0,0
5404,4.0,1.0,1.0,2.665739288314852,1.0,2.0,1.0,1.0,1.0,0.0,0
5608,5.0,1.0,1.0,2.7638067300067926,2.0,0.0,1.0,1.0,0.0,2.0,0
1633,5.0,1.0,0.0,2.3587758197041415,1.0,2.0,2.0,0.0,0.0,3.0,0
9514,5.0,0.0,1.0,2.5200135806019808,3.2351692867695867,2.2351692867695867,2.2351692867695867,0.0,1.0,1.0,1
6852,3.0,0.0,1.0,2.6789736147665053,8.0,4.0,2.0,1.0,1.0,0.0,0
5478,4.0,1.0,0.0,2.503869564022474,0.0,2.0,2.0,1.0,0.0,2.0,0
3843,4.0,2.0,1.0,2.469655202750048,8.0,2.0,1.0,1.0,1.0,0.0,0
4734,4.0,1.0,0.0,2.2683401851981295,4.0,2.0,2.0,0.0,1.0,1.0,0
7469,4.0,1.0,1.0,2.677654057757764,1.0,2.0,1.7408381851839083,1.0,1.0,0.0,1
9351,5.0,0.0850602713904649,1.0,2.5011039088997022,9.0,3.914939728609535,1.0,1.0,1.0,0.0,1
105,3.0,1.0,1.0,2.389737358340596,3.0,2.0,1.0,1.0,1.0,0.0,0
8775,3.2672555024376706,1.2672555024376708,1.0,2.3934592984013765,4.732744497562329,3.0,2.0,1.0,1.0,0.0,1
7263,4.0,0.22675363308555907,0.0,2.552051578764187,6.0,2.0,1.0,0.0,0.0,3.0,1
6614,4.0,1.0,1.0,2.389737358340596,6.0,4.0,1.0,0.0,1.0,1.0,0
6450,4.0,2.0,0.0,2.3250797444737543,9.0,0.0,2.0,1.0,1.0,0.0,0
9024,4.290175110762572,0.2901751107625721,0.7098248892374279,2.4973571965713255,6.0,1.290175110762572,3.0,0.0,0.0,3.0,1
6813,4.0,1.0,1.0,2.7270409433711076,4.0,2.0,2.0,1.0,1.0,0.0,0
8769,5.0,0.0,0.0,2.3694166988565413,3.358836422560584,0.358836422560584,1.641163577439416,1.0,0.0,2.0,1
1574,4.0,1.0,0.0,2.5448880909648666,2.0,2.0,1.0,0.0,1.0,1.0,1
5559,4.0,1.0,0.0,2.5448880909648666,3.0,0.0,2.0,0.0,1.0,1.0,0
6588,4.0,1.0,1.0,2.342296594692339,0.0,2.0,1.0,0.0,1.0,1.0,0
9234,2.240081707476415,1.0,1.0,2.583190225586388,0.0,4.0,2.5198365850471696,0.0,0.0,3.0,1
6229,2.0,0.0,0.0,2.4574871831877636,3.0,0.0,1.0,0.0,0.0,3.0,0
547,4.0,1.0,1.0,2.5448880909648666,3.0,0.0,1.0,0.0,1.0,1.0,1
4301,5.0,2.0,0.0,2.554431860990937,10.0,2.0,2.0,0.0,1.0,1.0,0
11133,5.0,2.0,0.0,2.6011410546537412,3.7815166304635315,2.0,1.0,0.0,1.0,1.0,1
4235,5.0,0.0,0.0,2.5448880909648666,7.0,2.0,2.0,0.0,0.0,3.0,0
7795,4.0,1.8896722622107698,0.11032773778923022,2.640132187120475,1.0,2.0,3.0,0.0,1.0,1.0,1
4401,4.0,1.0,0.0,2.469655202750048,10.0,0.0,2.0,0.0,1.0,1.0,0
3866,4.0,0.0,1.0,2.492824463854442,4.0,4.0,2.0,1.0,1.0,0.0,0
10849,5.0,2.0,1.0,2.4973803103587997,0.8348573100364347,2.0,2.0,0.0,1.0,1.0,1
10542,3.0,0.0,0.3765593840315633,2.503869564022474,2.3765593840315633,0.0,1.0,0.0,1.0,1.0,1
8297,4.0,0.0,0.1430520866842966,2.4074638934278516,7.0,4.0,1.1430520866842966,0.0,1.0,1.0,1
3779,3.0,1.0,1.0,2.481426676229533,1.0,0.0,1.0,0.0,0.0,3.0,1
6486,3.0,2.0,0.0,2.374572871755165,1.0,0.0,1.0,1.0,1.0,0.0,1
7099,5.896879544301463,0.0,0.0,2.4589916474292206,9.0,0.0,1.0,0.0,1.0,1.0,1
3647,3.0,1.0,1.0,2.469655202750048,10.0,0.0,1.0,0.0,1.0,1.0,0
10227,5.0,1.0,0.0,2.657883387280916,9.145899979507579,2.0,1.0,0.0,1.0,1.0,1
7630,5.0,1.0,0.0,2.640656199196113,5.48342378758081,2.0,1.0,1.0,1.0,0.0,1
4101,4.0,1.0,0.0,2.4318593876580854,3.0,0.0,2.0,0.0,1.0,1.0,0
10241,4.0,0.0,0.0,2.518534466649233,3.0,0.0,1.0,1.0,1.0,0.0,1
9879,4.0,1.0350001814630418,0.0,2.60015660806365,4.0,2.0,2.0,0.0,1.0,1.0,1
3467,4.0,2.0,1.0,2.514581307060663,4.0,2.0,1.0,0.0,0.0,3.0,0
895,4.0,2.0,1.0,2.6916865147824085,5.0,0.0,1.0,0.0,1.0,1.0,1
9807,5.0,2.0,0.9476370846949818,2.378914506822284,5.947637084694982,0.0,1.0,0.0,0.0,3.0,1
5871,3.0,0.0,1.0,2.307063035651694,5.0,0.0,1.0,1.0,1.0,0.0,0
10632,4.0,1.0,0.0,2.550062484504084,4.0,2.0,2.0,0.0,1.0,1.0,1
5389,5.0,2.0,1.0,2.3587758197041415,4.0,2.0,2.0,0.0,1.0,1.0,0
6637,3.0,2.0,0.0,2.5637191659191334,8.0,2.0,1.0,0.0,1.0,1.0,1
8623,4.0,0.0,1.0,2.429888587788279,8.928453094071195,1.0715469059288063,1.0,0.0,1.0,1.0,1
1372,5.0,1.0,0.0,2.389737358340596,2.0,2.0,1.0,0.0,1.0,1.0,0
2937,5.0,1.0,0.0,2.481426676229533,0.0,2.0,2.0,0.0,0.0,3.0,0
7416,4.0,0.0,0.0,2.312465340489822,6.0,0.0,1.0180289127196671,0.0,0.0,3.0,1
4031,5.0,0.0,1.0,2.389737358340596,0.0,4.0,1.0,0.0,1.0,1.0,0
10838,3.0,0.0,0.0,2.3769510907482845,8.0,0.0,1.0,0.0,1.0,1.0,1
7381,5.0,0.0,0.0,2.6675919639490604,0.0,2.0,1.6667417418405157,0.6667417418405156,1.0,0.3332582581594844,1
3477,3.0,2.0,1.0,2.7098562843617664,0.0,2.0,2.0,1.0,1.0,0.0,0
7909,1.8654762229881219,1.0,1.0,2.381133900798906,10.0,2.865476222988122,1.0,0.0,1.0,1.0,1
8973,3.0,1.3675199737518282,1.0,2.476488113916232,3.0,1.0,1.0,0.0,1.0,1.0,1
9324,4.994050804961055,0.0,1.0,2.503933290271015,6.0,2.0,1.9940508049610548,0.0,1.0,1.0,1
2331,3.0,0.0,1.0,2.590160680985161,7.0,0.0,3.0,0.0,1.0,1.0,1
7110,4.0,0.0,0.0,2.4975405082353164,4.426980680041653,2.0,3.4269806800416527,0.0,1.0,1.0,1
3874,4.0,0.0,1.0,2.514581307060663,3.0,4.0,1.0,0.0,0.0,3.0,1
4906,4.0,2.0,1.0,2.389737358340596,3.0,1.0,1.0,0.0,1.0,1.0,0
10368,4.782043896546999,0.21795610345300065,0.21795610345300065,2.4746867940442914,6.0,0.7820438965469994,3.0,1.0,1.0,0.0,1
3412,2.0,2.0,0.0,2.4574871831877636,6.0,4.0,1.0,0.0,1.0,1.0,0
3284,4.0,0.0,0.0,2.5448880909648666,0.0,0.0,2.0,1.0,0.0,2.0,0
